2757
03-Jun-2015 15:41:38
HB,bcsstm25,15439,15439,15439,1,0,1,1,1,1,structural problem
HB,bcsstm26,1922,1922,1922,1,0,1,1,1,1,structural problem
HB,bcsstm27,1224,1224,56126,1,0,1,0,1,1,structural problem
HB,beacxc,497,506,50409,1,0,0,0,0,0,economic problem
HB,beaflw,497,507,53403,1,0,0,0,0,0,economic problem
HB,beause,497,507,44551,1,0,0,0,0,0,economic problem
HB,blckhole,2132,2132,14872,1,1,1,0,1,1,structural problem
HB,bp_0,822,822,3276,1,0,0,0,0.009160305343511451,0.001221374045801527,optimization problem sequence
HB,bp_1000,822,822,4661,1,0,0,0,0.009448142581060769,0.0004294610264118531,subsequent optimization problem
HB,bp_1200,822,822,4726,1,0,0,0,0.009322033898305085,0.000423728813559322,subsequent optimization problem
HB,bp_1400,822,822,4790,1,0,0,0,0.01044932079414838,0.0004179728317659352,subsequent optimization problem
HB,bp_1600,822,822,4841,1,0,0,0,0.01075491209927611,0.0004136504653567735,subsequent optimization problem
HB,bp_200,822,822,3802,1,0,0,0,0.00631578947368421,0,subsequent optimization problem
HB,bp_400,822,822,4028,1,0,0,0,0.00546448087431694,0.0004967709885742673,subsequent optimization problem
HB,bp_600,822,822,4172,1,0,0,0,0.006235011990407674,0.0004796163069544365,subsequent optimization problem
HB,bp_800,822,822,4534,1,0,0,0,0.005298013245033113,0.0004415011037527594,subsequent optimization problem
HB,can_1054,1054,1054,12196,1,1,1,0,1,1,structural problem
HB,can_1072,1072,1072,12444,1,1,1,0,1,1,structural problem
HB,can_144,144,144,1296,1,1,1,0,1,1,structural problem
HB,can_161,161,161,1377,1,1,1,0,1,1,structural problem
HB,can_187,187,187,1491,1,1,1,0,1,1,structural problem
HB,can_229,229,229,1777,1,1,1,0,1,1,structural problem
HB,can_24,24,24,160,1,1,1,0,1,1,structural problem
HB,can_256,256,256,2916,1,1,1,0,1,1,structural problem
HB,can_268,268,268,3082,1,1,1,0,1,1,structural problem
HB,can_292,292,292,2540,1,1,1,0,1,1,structural problem
HB,can_445,445,445,3809,1,1,1,0,1,1,structural problem
HB,can_61,61,61,557,1,1,1,0,1,1,structural problem
HB,can_62,62,62,218,1,1,1,0,1,1,structural problem
HB,can_634,634,634,7228,1,1,1,0,1,1,structural problem
HB,can_715,715,715,6665,1,1,1,0,1,1,structural problem
HB,can_73,73,73,377,1,1,1,0,1,1,structural problem
HB,can_838,838,838,10010,1,1,1,0,1,1,structural problem
HB,can_96,96,96,768,1,1,1,0,1,1,structural problem
HB,curtis54,54,54,291,1,1,1,0,0.9535864978902954,0.9535864978902954,2D/3D problem
HB,dwt_1005,1005,1005,8621,1,1,1,0,1,1,structural problem
HB,dwt_1007,1007,1007,8575,1,1,1,0,1,1,structural problem
HB,dwt_1242,1242,1242,10426,1,1,1,0,1,1,structural problem
HB,dwt_162,162,162,1182,1,1,1,0,1,1,structural problem
HB,dwt_193,193,193,3493,1,1,1,0,1,1,structural problem
HB,dwt_198,198,198,1392,1,1,1,0,1,1,structural problem
HB,dwt_209,209,209,1743,1,1,1,0,1,1,structural problem
HB,dwt_221,221,221,1629,1,1,1,0,1,1,structural problem
HB,dwt_234,234,234,834,1,1,1,0,1,1,structural problem
HB,dwt_245,245,245,1461,1,1,1,0,1,1,structural problem
HB,dwt_2680,2680,2680,25026,1,1,1,0,1,1,structural problem
HB,dwt_307,307,307,2523,1,1,1,0,1,1,structural problem
HB,dwt_310,310,310,2448,1,1,1,0,1,1,structural problem
HB,dwt_346,346,346,3226,1,1,1,0,1,1,structural problem
HB,dwt_361,361,361,2953,1,1,1,0,1,1,structural problem
HB,dwt_419,419,419,3563,1,1,1,0,1,1,structural problem
HB,dwt_492,492,492,3156,1,1,1,0,1,1,structural problem
HB,dwt_503,503,503,6027,1,1,1,0,1,1,structural problem
HB,dwt_512,512,512,3502,1,1,1,0,1,1,structural problem
HB,dwt_59,59,59,267,1,1,1,0,1,1,structural problem
HB,dwt_592,592,592,5104,1,1,1,0,1,1,structural problem
HB,dwt_607,607,607,5131,1,1,1,0,1,1,structural problem
HB,dwt_66,66,66,320,1,1,1,0,1,1,structural problem
HB,dwt_72,72,72,222,1,1,1,0,1,1,structural problem
HB,dwt_758,758,758,5994,1,1,1,0,1,1,structural problem
HB,dwt_869,869,869,7285,1,1,1,0,1,1,structural problem
HB,dwt_87,87,87,541,1,1,1,0,1,1,structural problem
HB,dwt_878,878,878,7448,1,1,1,0,1,1,structural problem
HB,dwt_918,918,918,7384,1,1,1,0,1,1,structural problem
HB,dwt_992,992,992,16744,1,1,1,0,1,1,structural problem
HB,eris1176,1176,1176,18552,1,1,0,0,1,1,power network problem
HB,fs_183_1,183,183,998,1,0,1,0,0.417607223476298,0,2D/3D problem sequence
HB,fs_183_3,183,183,1069,1,0,1,0,0.417607223476298,0,subsequent 2D/3D problem
HB,fs_183_4,183,183,1069,1,0,1,0,0.417607223476298,0,subsequent 2D/3D problem
HB,fs_183_6,183,183,1000,1,0,1,0,0.417607223476298,0,subsequent 2D/3D problem
HB,fs_541_1,541,541,4282,1,0,1,0,0.6826923076923077,0,2D/3D problem sequence
HB,fs_541_2,541,541,4282,1,0,1,0,0.6826923076923077,0,subsequent 2D/3D problem
HB,fs_541_3,541,541,4282,1,0,1,0,0.6826923076923077,0,subsequent 2D/3D problem
HB,fs_541_4,541,541,4273,1,0,1,0,0.6826923076923077,0,subsequent 2D/3D problem
HB,fs_680_1,680,680,2184,1,0,1,0,0.5106815869786369,0,2D/3D problem sequence
HB,fs_680_2,680,680,2424,1,0,1,0,0.5106815869786369,0,subsequent 2D/3D problem
HB,fs_680_3,680,680,2471,1,0,1,0,0.5106815869786369,0,subsequent 2D/3D problem
HB,fs_760_1,760,760,5739,1,0,1,0,0.6510736196319018,0,2D/3D problem sequence
HB,fs_760_2,760,760,5739,1,0,1,0,0.6510736196319018,0,subsequent 2D/3D problem
HB,fs_760_3,760,760,5816,1,0,1,0,0.6510736196319018,0,subsequent 2D/3D problem
HB,gemat1,4929,10595,46591,1,0,0,0,0,0,power network problem
HB,gemat11,4929,4929,33108,1,0,0,0,0.001326419872181358,0,power network problem sequence
HB,gemat12,4929,4929,33044,1,0,0,0,0.001450063440275512,0,subsequent power network problem
HB,gent113,113,113,655,1,1,0,0,0.05663716814159292,0.05663716814159292,statistical/mathematical problem
HB,gr_30_30,900,900,7744,1,0,1,1,1,1,2D/3D problem
HB,gre_1107,1107,1107,5664,1,0,0,0,0,0,directed weighted graph
HB,gre_115,115,115,421,1,0,0,0,0.2549019607843137,0,directed weighted graph
HB,gre_185,185,185,975,1,0,0,0,0.4146341463414634,0,directed weighted graph
HB,gre_216a,216,216,812,1,0,0,0,0,0,directed weighted graph
HB,gre_216b,216,216,812,1,0,0,0,0,0,directed weighted graph
HB,gre_343,343,343,1310,1,0,0,0,0,0,directed weighted graph
HB,gre_512,512,512,1976,1,0,0,0,0,0,directed weighted graph
HB,hor_131,434,434,4182,1,0,0,0,1,0.3740661686232657,directed weighted graph
HB,ibm32,32,32,126,1,1,0,0,0.0851063829787234,0.0851063829787234,directed graph
HB,illc1033,1033,320,4719,1,0,0,0,0,0,least squares problem
HB,illc1850,1850,712,8636,1,0,0,0,0,0,least squares problem
HB,impcol_a,207,207,572,1,0,0,0,0.02482269503546099,0.01063829787234043,chemical process simulation problem
HB,impcol_b,59,59,271,1,0,0,0,0.09491525423728814,0,chemical process simulation problem
HB,impcol_c,137,137,400,1,0,0,0,0.04444444444444445,0.01146131805157593,chemical process simulation problem
HB,impcol_d,425,425,1255,1,0,0,0,0.05674846625766871,0.0228198859005705,chemical process simulation problem
HB,impcol_e,225,225,1303,1,0,0,0,0.1038338658146965,0.001603849238171612,chemical process simulation problem
HB,jagmesh1,936,936,6264,1,1,1,0,1,1,2D/3D problem
HB,jagmesh2,1009,1009,6865,1,1,1,0,1,1,2D/3D problem
HB,jagmesh3,1089,1089,7361,1,1,1,0,1,1,2D/3D problem
HB,jagmesh4,1440,1440,9504,1,1,1,0,1,1,2D/3D problem
HB,jagmesh5,1180,1180,7750,1,1,1,0,1,1,2D/3D problem
HB,jagmesh6,1377,1377,8993,1,1,1,0,1,1,2D/3D problem
HB,jagmesh7,1138,1138,7450,1,1,1,0,1,1,2D/3D problem
HB,jagmesh8,1141,1141,7465,1,1,1,0,1,1,2D/3D problem
HB,jagmesh9,1349,1349,9101,1,1,1,0,1,1,2D/3D problem
HB,jgl009,9,9,50,1,1,0,0,0.4761904761904762,0.4761904761904762,counter-example problem
HB,jgl011,11,11,76,1,1,0,0,0.5151515151515151,0.5151515151515151,counter-example problem
HB,jpwh_991,991,991,6027,1,0,1,0,0.9364575059571089,0.9364575059571089,semiconductor device problem
HB,lns_131,131,131,536,1,0,1,0,0.7028301886792453,0.01886792452830189,computational fluid dynamics problem
HB,lns_3937,3937,3937,25407,1,0,1,0,0.849666726715907,0.001351107908484958,computational fluid dynamics problem
HB,lns_511,511,511,2796,1,0,1,0,0.7994945240101096,0.02021903959561921,computational fluid dynamics problem
HB,lnsp3937,3937,3937,25407,1,0,1,0,0.849666726715907,0.001351107908484958,computational fluid dynamics problem
HB,lnsp_131,131,131,536,1,0,1,0,0.7028301886792453,0.01886792452830189,computational fluid dynamics problem
HB,lnsp_511,511,511,2796,1,0,1,0,0.7994945240101096,0.02021903959561921,computational fluid dynamics problem
HB,lshp1009,1009,1009,6865,1,1,1,0,1,1,duplicate thermal problem
HB,lshp1270,1270,1270,8668,1,1,1,0,1,1,thermal problem
HB,lshp1561,1561,1561,10681,1,1,1,0,1,1,thermal problem
HB,lshp1882,1882,1882,12904,1,1,1,0,1,1,thermal problem
HB,lshp2233,2233,2233,15337,1,1,1,0,1,1,thermal problem
HB,lshp2614,2614,2614,17980,1,1,1,0,1,1,thermal problem
HB,lshp3025,3025,3025,20833,1,1,1,0,1,1,thermal problem
HB,lshp3466,3466,3466,23896,1,1,1,0,1,1,thermal problem
HB,lshp_265,265,265,1753,1,1,1,0,1,1,thermal problem
HB,lshp_406,406,406,2716,1,1,1,0,1,1,thermal problem
HB,lshp_577,577,577,3889,1,1,1,0,1,1,thermal problem
HB,lshp_778,778,778,5272,1,1,1,0,1,1,thermal problem
HB,lund_a,147,147,2449,1,0,1,1,1,1,structural problem
HB,lund_b,147,147,2441,1,0,1,1,1,1,structural problem
HB,mahindas,1258,1258,7682,1,0,0,0,0.01663146779303062,0,economic problem
HB,mbeacxc,496,496,49920,1,0,0,0,0.3162614104531868,0,economic problem
HB,mbeaflw,496,496,49920,1,0,0,0,0.3162614104531868,0,economic problem
HB,mbeause,496,496,41063,1,0,0,0,0.2190689324447286,0.007771192484568281,economic problem
HB,mcca,180,180,2659,1,0,1,0,0.6446147640177491,0,2D/3D problem
HB,mcfe,765,765,24382,1,0,1,0,0.699411440911208,0,2D/3D problem
HB,nnc1374,1374,1374,8588,1,0,1,0,0.8169596690796277,0.5918631769888573,2D/3D problem
HB,nnc261,261,261,1500,1,0,1,0,0.8237037037037037,0.6133333333333333,2D/3D problem
HB,nnc666,666,666,4032,1,0,1,0,0.817831590533847,0.5919381557150746,2D/3D problem
HB,nos1,237,237,1017,1,0,1,1,1,1,structural problem
HB,nos2,957,957,4137,1,0,1,1,1,1,structural problem
HB,nos3,960,960,15844,1,0,1,1,1,1,structural problem
HB,nos4,100,100,594,1,0,1,1,1,1,structural problem
HB,nos5,468,468,5172,1,0,1,1,1,1,structural problem
HB,nos6,675,675,3255,1,0,1,1,1,1,2D/3D problem
HB,nos7,729,729,4617,1,0,1,1,1,1,2D/3D problem
HB,orani678,2529,2529,90158,1,0,0,0,0.07068607068607069,2.223531635296341e-05,economic problem
HB,orsirr_1,1030,1030,6858,1,0,1,0,1,0.4094028826355525,computational fluid dynamics problem
HB,orsirr_2,886,886,5970,1,0,1,0,1,0.4118804091266719,computational fluid dynamics problem
HB,orsreg_1,2205,2205,14133,1,0,1,0,1,0.4119718309859155,computational fluid dynamics problem
HB,plat1919,1919,1919,32399,1,0,1,1,1,1,2D/3D problem
HB,plat362,362,362,5786,1,0,1,1,1,1,2D/3D problem
HB,plsk1919,1919,1919,9662,1,0,1,0,1,0,2D/3D problem
HB,plskz362,362,362,1760,1,0,1,0,1,0,2D/3D problem
HB,pores_1,30,30,180,1,0,1,0,0.6266666666666667,0.2933333333333333,computational fluid dynamics problem
HB,pores_2,1224,1224,9613,1,0,1,0,0.6119918941470974,0.3914650137084277,computational fluid dynamics problem
HB,pores_3,532,532,3474,1,0,1,0,0.7423521414004078,0.3052345343303875,computational fluid dynamics problem
HB,psmigr_1,3140,3140,543160,1,0,0,0,0.4786508697793794,0.01044772250019444,economic problem
HB,psmigr_2,3140,3140,540022,1,0,0,0,0.4786508697793794,0,economic problem
HB,psmigr_3,3140,3140,543160,1,0,0,0,0.4786508697793794,0,economic problem
HB,rgg010,10,10,76,1,1,0,0,0.6363636363636364,0.6363636363636364,counter-example problem
HB,saylr1,238,238,1128,1,0,1,0,1,0.647191011235955,computational fluid dynamics problem
HB,saylr3,1000,1000,3750,1,0,1,0,1,1,computational fluid dynamics problem
HB,saylr4,3564,3564,22316,1,0,1,0,1,1,computational fluid dynamics problem
HB,sherman1,1000,1000,3750,1,0,1,0,1,1,computational fluid dynamics problem
HB,sherman2,1080,1080,23094,1,0,1,0,0.6708458253838466,0.004905968928863451,computational fluid dynamics problem
HB,sherman3,5005,5005,20033,1,0,1,0,1,0.4532871972318339,computational fluid dynamics problem
HB,sherman4,1104,1104,3786,1,0,1,0,1,0,computational fluid dynamics problem
HB,sherman5,3312,3312,20793,1,0,1,0,0.7386305131285396,0.1534237171786511,computational fluid dynamics problem
HB,shl_0,663,663,1687,1,0,0,0,0,0,optimization problem sequence
HB,shl_200,663,663,1726,1,0,0,0,0,0,subsequent optimization problem
HB,shl_400,663,663,1712,1,0,0,0,0,0,subsequent optimization problem
HB,sstmodel,3345,3345,22749,1,1,1,0,1,1,structural problem
HB,steam1,240,240,2248,1,0,1,0,1,0.2729083665338645,computational fluid dynamics problem
HB,steam2,600,600,5660,1,0,1,0,1,0.1877470355731225,computational fluid dynamics problem
HB,steam3,80,80,314,1,0,1,0,1,0.3247863247863248,computational fluid dynamics problem
HB,str_0,363,363,2454,1,0,0,0,0.004893964110929853,0,optimization problem sequence
HB,str_200,363,363,3068,1,0,0,0,0.01108936725375081,0,subsequent optimization problem
HB,str_400,363,363,3157,1,0,0,0,0.0196513470681458,0,subsequent optimization problem
HB,str_600,363,363,3279,1,0,0,0,0.01893129770992366,0,subsequent optimization problem
HB,watt_1,1856,1856,11360,1,0,1,0,0.9865319865319865,0.9865319865319865,computational fluid dynamics problem
HB,watt_2,1856,1856,11550,1,0,1,0,0.9804002475758201,0.9671962038374252,computational fluid dynamics problem
HB,well1033,1033,320,4732,1,0,0,0,0,0,least squares problem
HB,well1850,1850,712,8755,1,0,0,0,0,0,least squares problem
HB,west0067,67,67,294,1,0,0,0,0.03424657534246575,0,chemical process simulation problem
HB,west0132,132,132,413,1,0,0,0,0.0196078431372549,0.004914004914004914,chemical process simulation problem
HB,west0156,156,156,362,1,0,0,0,0,0,chemical process simulation problem
HB,west0167,167,167,506,1,0,0,0,0.01622718052738337,0,chemical process simulation problem
HB,west0381,381,381,2134,1,0,0,0,0.005565862708719851,0.0009376465072667605,chemical process simulation problem
HB,west0479,479,479,1888,1,0,0,0,0.01366982124079916,0,chemical process simulation problem
HB,west0497,497,497,1721,1,0,0,0,0.006972690296339338,0,chemical process simulation problem
HB,west0655,655,655,2808,1,0,0,0,0.005616005616005616,0,chemical process simulation problem
HB,west0989,989,989,3518,1,0,0,0,0.01812004530011325,0.003985197836606889,chemical process simulation problem
HB,west1505,1505,1505,5414,1,0,0,0,0.001102941176470588,0,chemical process simulation problem
HB,west2021,2021,2021,7310,1,0,0,0,0.00326619488296135,0,chemical process simulation problem
HB,will199,199,199,701,1,1,1,0,0.05596465390279824,0.05596465390279824,structural problem
HB,will57,57,57,281,1,1,1,0,0.8660714285714286,0.8660714285714286,semiconductor device problem
HB,wm1,207,277,2909,1,0,0,0,0,0,economic problem
HB,wm2,207,260,2942,1,0,0,0,0,0,economic problem
HB,wm3,207,260,2948,1,0,0,0,0,0,economic problem
HB,young1c,841,841,4089,0,0,1,0,1,0.8479064039408867,acoustics problem
HB,young2c,841,841,4089,0,0,1,0,1,0.8479064039408867,duplicate acoustics problem
HB,young3c,841,841,3988,1,0,1,0,0.9380362249761678,0.8071178900540197,acoustics problem
HB,young4c,841,841,4089,0,0,1,0,1,0.8004926108374384,acoustics problem
HB,zenios,2873,2873,1314,1,0,0,0,1,1,optimization problem
ATandT,onetone1,36057,36057,335552,1,0,0,0,0.0742956282869174,0.04331285111284008,frequency-domain circuit simulation problem
ATandT,onetone2,36057,36057,222596,1,0,0,0,0.1128682425939654,0.06622764699821082,frequency-domain circuit simulation problem
ATandT,pre2,659033,659033,5834044,1,0,0,0,0.3317760910564062,0.06536187196755584,frequency-domain circuit simulation problem
ATandT,twotone,120750,120750,1206265,1,0,0,0,0.2445668624008717,0.1058542372000797,frequency-domain circuit simulation problem
Averous,epb0,1794,1794,7764,1,0,1,0,0.5008375209380235,0,thermal problem
Averous,epb1,14734,14734,95053,1,0,1,0,0.7293915511896314,0,thermal problem
Averous,epb2,25228,25228,175027,1,0,1,0,0.6705385216189694,0,thermal problem
Averous,epb3,84617,84617,463625,1,0,1,0,0.6674107142857143,0.03155606214116852,thermal problem
Bai,af23560,23560,23560,460598,1,0,1,0,0.9973084203031934,0,computational fluid dynamics problem
Bai,bfwa398,398,398,3678,1,0,1,0,0.9890243902439024,0.9432926829268292,electromagnetics problem
Bai,bfwa62,62,62,450,1,0,1,0,0.9690721649484536,0.8144329896907216,electromagnetics problem
Bai,bfwa782,782,782,7514,1,0,1,0,0.9916815210932858,0.9604872251931076,electromagnetics problem
Bai,bfwb398,398,398,2910,1,0,1,0,1,1,electromagnetics problem
Bai,bfwb62,62,62,342,1,0,1,0,1,1,electromagnetics problem
Bai,bfwb782,782,782,5982,1,0,1,0,1,1,electromagnetics problem
Bai,bwm200,200,200,796,1,0,0,0,1,0.6644295302013423,chemical process simulation problem
Bai,bwm2000,2000,2000,7996,1,0,0,0,1,0.6664442961974649,chemical process simulation problem
Bai,cdde1,961,961,4681,1,0,1,0,1,0,computational fluid dynamics problem sequence
Bai,cdde2,961,961,4681,1,0,1,0,1,0,subsequent computational fluid dynamics problem
Bai,cdde3,961,961,4681,1,0,1,0,1,0,subsequent computational fluid dynamics problem
Bai,cdde4,961,961,4681,1,0,1,0,1,0,subsequent computational fluid dynamics problem
Bai,cdde5,961,961,4681,1,0,1,0,1,0,subsequent computational fluid dynamics problem
Bai,cdde6,961,961,4681,1,0,1,0,1,0,subsequent computational fluid dynamics problem
Bai,ck104,104,104,992,1,0,1,0,1,0,2D/3D problem
Bai,ck400,400,400,2860,1,0,1,0,0.9886178861788618,0.001626016260162602,2D/3D problem
Bai,ck656,656,656,3884,1,0,1,0,0.9913258983890955,0,2D/3D problem
Bai,dw1024,2048,2048,10114,1,0,1,0,0.9848747830399207,0.9481775353334987,electromagnetics problem
Bai,dw256A,512,512,2480,1,0,1,0,0.9796747967479674,0.9146341463414634,electromagnetics problem
Bai,dw256B,512,512,2500,1,0,1,0,0.9698189134808853,0.8832997987927566,electromagnetics problem
Bai,dw4096,8192,8192,41746,1,0,1,0,0.9626274065685164,0.9154199201287477,electromagnetics problem
Bai,lop163,163,163,935,1,0,0,0,0.4507772020725389,0,statistical/mathematical problem
Bai,mhda416,416,416,8562,1,0,1,0,0.7675276752767528,0.2675871920009523,electromagnetics problem
Bai,mhdb416,416,416,2312,1,0,1,1,1,1,electromagnetics problem
Bai,odepa400,400,400,1201,1,0,1,0,0.9962546816479401,0.9937578027465668,2D/3D problem
Bai,odepb400,400,400,399,1,0,1,0,1,1,2D/3D problem
Bai,olm100,100,100,396,1,0,1,0,0.668918918918919,0.3310810810810811,computational fluid dynamics problem
Bai,olm1000,1000,1000,3996,1,0,1,0,0.6668891855807744,0.3331108144192256,computational fluid dynamics problem
Bai,olm2000,2000,2000,7996,1,0,1,0,0.6667778519012675,0.3332221480987325,computational fluid dynamics problem
Bai,olm500,500,500,1996,1,0,1,0,0.6671122994652406,0.3328877005347594,computational fluid dynamics problem
Bai,olm5000,5000,5000,19996,1,0,1,0,0.6667111229661243,0.3332888770338757,computational fluid dynamics problem
Bai,pde225,225,225,1065,1,0,1,0,1,0.5,2D/3D problem
Bai,pde2961,2961,2961,14585,1,0,1,0,1,0.5013764624913971,2D/3D problem
Bai,pde900,900,900,4380,1,0,1,0,1,0.5,2D/3D problem
Bai,qc2534,2534,2534,463360,0,0,1,0,1,0,electromagnetics problem
Bai,qc324,324,324,26730,0,0,1,0,1,0,electromagnetics problem
Bai,qh882,882,882,3354,1,0,0,0,0.9264705882352942,0,power network problem
Bai,rbsa480,480,480,17088,1,0,1,0,0.07485627126598615,0.0007039774727208729,robotics problem
Bai,rbsb480,480,480,17088,1,0,1,0,0.07568201818715166,0.0008213552361396304,robotics problem
Bai,rdb2048,2048,2048,12032,1,0,1,0,1,0.7948717948717948,computational fluid dynamics problem
Bai,rdb5000,5000,5000,29600,1,0,1,0,1,0.7967479674796748,computational fluid dynamics problem
Bai,rdb968,968,968,5632,1,0,1,0,1,0.7924528301886793,computational fluid dynamics problem
Bai,rw136,136,136,479,1,0,0,0,0.44258872651357,0.02922755741127349,statistical/mathematical problem
Bai,rw496,496,496,1859,1,0,0,0,0.4690693921463152,0,statistical/mathematical problem
Bai,rw5151,5151,5151,20199,1,0,0,0,0.4902222882320907,0,statistical/mathematical problem
Bai,tub100,100,100,396,1,0,1,0,1,0,computational fluid dynamics problem
Bai,tub1000,1000,1000,3996,1,0,1,0,1,0,computational fluid dynamics problem
Boeing,bcsstk34,588,588,21418,1,0,1,1,1,1,structural problem
Boeing,bcsstk35,30237,30237,1450163,1,0,1,0,1,1,structural problem
Boeing,bcsstk36,23052,23052,1143140,1,0,1,1,1,1,structural problem
Boeing,bcsstk37,25503,25503,1140977,1,0,1,0,1,1,structural problem
Boeing,bcsstk38,8032,8032,355460,1,0,1,1,1,1,structural problem
Boeing,bcsstm34,588,588,24270,1,0,1,0,1,1,structural problem
Boeing,bcsstm35,30237,30237,20619,1,0,1,0,1,1,structural problem
Boeing,bcsstm36,23052,23052,320606,1,0,1,0,1,1,structural problem
Boeing,bcsstm37,25503,25503,15525,1,0,1,0,1,1,structural problem
Boeing,bcsstm38,8032,8032,10485,1,0,1,0,1,1,structural problem
